9/5/19, 7:25 PM - Messages and calls are end-to-end encrypted. No one outside of this chat, not even WhatsApp, can read or listen to them. Tap to learn more.
9/5/19, 7:25 PM - Jeetu....: <Media omitted>
9/18/20, 12:26 AM - Aditya T 10: 😂😂🤣🤣
9/18/20, 12:26 AM - Aditya T 10: Baki taya
9/18/20, 12:28 AM - Jeetu....: https://media.cheggcdn.com/study/cc3/cc3e1804-dded-4039-a6fa-2a85fc55543c/image.png
9/18/20, 12:28 AM - Aditya T 10: Kya babasir hai
9/18/20, 12:28 AM - Aditya T 10: Yeah
9/18/20, 12:28 AM - Jeetu....: Shivani me tha ye questions 😅
9/18/20, 12:28 AM - Aditya T 10: Haain
9/18/20, 12:29 AM - Aditya T 10: Konsi
9/18/20, 12:29 AM - Jeetu....: M1
9/18/20, 12:29 AM - Jeetu....: First sem me
9/18/20, 12:29 AM - Jeetu....: 😑
9/18/20, 12:33 AM - Aditya T 10: Bye
9/18/20, 12:33 AM - Aditya T 10: Gn
9/18/20, 12:33 AM - Jeetu....: Haa
9/18/20, 12:33 AM - Jeetu....: Mai v
9/18/20, 7:47 AM - Jeetu....: Maine Chegg open kiya hai
9/18/20, 7:47 AM - Jeetu....: Kuch kario mt
9/18/20, 7:54 AM - Jeetu....: https://media.cheggcdn.com/study/2c2/2c24f4e4-2cb8-43e6-824a-573c79bc68f0/image.png
9/18/20, 8:00 AM - Aditya T 10: #include<bits/stdc++.h>
using namespace std;
void lpscal(string pat,int m,int ips[]){
	int len=0;
	ips[0]=0;
	int i=1;
	while(i<m){
		if(pat[i]==pat[len]){
			len++;
			ips[i]=len;
			i++;
		}
		else
		{
		 if(len!=0){
			len=ips[len-1];
		}
		else{
		
		ips[i]=0;
		i++;
	}
	}
}
}
void kmp(string txt,string pat){
	int n=txt.length();
	int m=pat.length();
	int ips[m];
	lpscal(pat,m,ips);
	int i=0,j=0;
	while(i<n){
		if(pat[j]==txt[i]){
		
			j++;
			i++;
		}
		if(j==m){
			cout<<"found at-> "<<i<<endl;
			j=ips[j-1];
		}
		else if(i<n && pat[j]!=txt[i]){
		if(j!=0)
		j=ips[j-1];
		else
		i++;
	}
}
	
}
int main(){
	string s,p;
	getline(cin,s);
	cin>>p;
	kmp(s,p);
}
9/18/20, 8:03 AM - Aditya T 10: #include<bits/stdc++.h>
using namespace std;
#define d 256
void rabin(string txt,string pat,int q){
	int n=txt.length();
	int m=pat.length();
	int i,j;
	int t=0,p=0;
	int h=1;
	for(i=0;i<m-1;i++){
		h=(h*d)%q;
	}
	for( i=0;i<m;i++){
		t=(t*d+txt[i])%q;
		p=(p*d+pat[i])%q;
	}
	for(i=0;i<=n-m;i++){
		if(p==t){
			for(j=0;j<m;j++){
				if(txt[i+j]!=pat[j])
				break;
			}
			if(j==m)
				cout<<"found at-> "<<i<<endl;
			
		}
		if(i<n-m){
			t=(d*(t-txt[i]*h)+txt[i+m])%q;
			if(t<0){
				t=t+q;
			}
		}
	}
}
int main(){
	string txt,pat;
	getline(cin,txt);
	cin>>pat;
	int q=101;
	rabin(txt,pat,q);
}
9/18/20, 8:08 AM - Aditya T 10: #include<bits/stdc++.h>
using namespace std;
void lpscal(string pat,int m,int ips[]){
	int len=0;
	ips[0]=0;
	int i=1;
	while(i<m){
		if(pat[i]==pat[len]){
			len++;
			ips[i]=len;
			i++;
		}
		else
		{
		 if(len!=0){
			len=ips[len-1];
		}
		else{
		
		ips[i]=0;
		i++;
	}
	}
}
}
void kmp(string txt,string pat){
	int n=txt.length();
	int m=pat.length();
	int ips[m];
	lpscal(pat,m,ips);
	int i=0,j=0;
	while(i<n){
		if(pat[j]==txt[i]){
		
			j++;
			i++;
		}
		if(j==m){
			cout<<"found at-> "<<i<<endl;
			j=ips[j-1];
		}
		else if(i<n && pat[j]!=txt[i]){
		if(j!=0)
		j=ips[j-1];
		else
		i++;
	}
}
	
}
int main(){
	string s,p;
	cout<<"ENTER THE TXT FROM WHICH YOU HAVE TO SEACH THE WORD"<<endl;
	getline(cin,s);
	cout<<"ENTER THE WORD YOU HAVE TO SEARCH IN THE INPUT.TXT FILE"<<endl;
	cin>>p;
	kmp(s,p);
}
9/18/20, 8:12 AM - Aditya T 10: <Media omitted>
9/18/20, 8:27 AM - Aditya T 10: #include<bits/stdc++.h>
using namespace std;
void lpscal(string pat,int m,int ips[]){
	int len=0;
	ips[0]=0;
	int i=1;
	while(i<m){
		if(pat[i]==pat[len]){
			len++;
			ips[i]=len;
			i++;
		}
		else
		{
		 if(len!=0){
			len=ips[len-1];
		}
		else{
		
		ips[i]=0;
		i++;
	}
	}
}
}
void kmp(string txt,string pat){
	int n=txt.length();
	int m=pat.length();
	int ips[m];
	lpscal(pat,m,ips);
	int i=0,j=0;
	while(i<n){
		if(pat[j]==txt[i]){
		
			j++;
			i++;
		}
		if(j==m){
			cout<<"found at-> "<<i<<endl;
			j=ips[j-1];
		}
		else if(i<n && pat[j]!=txt[i]){
		if(j!=0)
		j=ips[j-1];
		else
		i++;
	}
}
	
}
int main(){
	string s,p,f;
	s="But i will sing of your stringth and will joyfully proclaism your faithfull love in the morning for you have been a strong blold for me , a gefuge in my day of trouble.";
	cout<<"ENTER THE TXT FROM WHICH YOU HAVE TO SEACH THE WORD"<<endl;
	getline(cin,f);
	cout<<"ENTER THE WORD YOU HAVE TO SEARCH IN THE INPUT.TXT FILE"<<endl;
	cin>>p;
	if(f=="s"){
	   kmp(s,p);	
	}
	else
	cout<<"enter file not found";
	
}
9/18/20, 8:36 AM - Jeetu....: #include <iostream>
#include <fstream>
using namespace std;

int main()
{
ifstream readfile("jk.txt");
string temp;
string wordToSearch;
wordToSearch = "Word_You_want_to_search";
if(readfile.good())
{
	while(readfile >> temp)
	{
		if(temp == wordToSearch)
		{
			cout<<"Search Successfull!!";
			break;
		}
	}
}
else
{
	cout<<"The file stream is not good";
}
readfile.close();
return 0;
}
9/18/20, 9:02 AM - Aditya T 10: #include<bits/stdc++.h>
using namespace std;
void lpscal(string pat,int m,int ips[]){
	int len=0;
	ips[0]=0;
	int i=1;
	while(i<m){
		if(pat[i]==pat[len]){
			len++;
			ips[i]=len;
			i++;
		}
		else
		{
		 if(len!=0){
			len=ips[len-1];
		}
		else{
		
		ips[i]=0;
		i++;
	}
	}
}
}
void kmp(string txt,string pat){
	int n=txt.length();
	int m=pat.length();
	bool b=false;
	int ips[m];
	lpscal(pat,m,ips);
	int i=0,j=0;
	while(i<n){
		if(pat[j]==txt[i]){
		
			j++;
			i++;
		}
		if(j==m){
			cout<<"found at-> "<<i<<endl;
			b=true;
			j=ips[j-1];
		}
		else if(i<n && pat[j]!=txt[i]){
		if(j!=0)
		j=ips[j-1];
		else
		i++;
	}
}
	if (b==false){
	cout<<"word not found"<<endl;
}
}
int main(){
	string p,f;
	string input="But i will sing of your strength and will joyfully proclaism your faithfull love in the morning for you have been a strong blold for me , a gefuge in my day of trouble.";
	cout<<"ENTER THE TXT FROM WHICH YOU HAVE TO SEACH THE WORD"<<endl;
	getline(cin,f);
	if(f=="input"){
		cout<<"ENTER THE WORD YOU HAVE TO SEARCH IN THE INPUT.TXT FILE"<<endl;
	cin>>p;
	kmp(input,p);
	}
	
	else
	cout<<"enter file not found";
	
	
	
}
9/18/20, 9:02 AM - Jeetu....: D
9/18/20, 9:04 AM - Aditya T 10: #include<bits/stdc++.h>
using namespace std;
void lpscal(string pat,int m,int ips[]){
	int len=0;
	ips[0]=0;
	int i=1;
	while(i<m){
		if(pat[i]==pat[len]){
			len++;
			ips[i]=len;
			i++;
		}
		else
		{
		 if(len!=0){
			len=ips[len-1];
		}
		else{
		
		ips[i]=0;
		i++;
	}
	}
}
}
void kmp(string txt,string pat){
	int n=txt.length();
	int m=pat.length();
	int ips[m];
	bool b=false;
	lpscal(pat,m,ips);
	int i=0,j=0;
	while(i<n){
		if(pat[j]==txt[i]){
		
			j++;
			i++;
		}
		if(j==m){
			cout<<"found at-> "<<i<<endl;
			b=true;
			j=ips[j-1];
		}
		else if(i<n && pat[j]!=txt[i]){
		if(j!=0)
		j=ips[j-1];
		else
		i++;
	}
}
if(b==false){
	cout<<"Word not found"<<endl;
}	
}
int main(){
	string s,p;
	cout<<"ENTER THE TXT FROM WHICH YOU HAVE TO SEACH THE WORD"<<endl;
	getline(cin,s);
	cout<<"ENTER THE WORD YOU HAVE TO SEARCH IN THE INPUT.TXT FILE"<<endl;
	cin>>p;
	kmp(s,p);
}
9/18/20, 9:06 AM - Aditya T 10: KMP algorithm preprocesses pat[] and constructs an auxiliary lps[] of size m (same as size of pattern) which is used to skip characters while matching.
name lps indicates longest proper prefix which is also suffix.. A proper prefix is prefix with whole string not allowed. For example, prefixes of “ABC” are “”, “A”, “AB” and “ABC”. Proper prefixes are “”, “A” and “AB”. Suffixes of the string are “”, “C”, “BC” and “ABC”.
We search for lps in sub-patterns. More clearly we focus on sub-strings of patterns that are either prefix and suffix.
For each sub-pattern pat[0..i] where i = 0 to m-1, lps[i] stores length of the maximum matching proper prefix which is also a suffix of the sub-pattern
9/18/20, 9:08 AM - Jeetu....: <Media omitted>
9/18/20, 8:32 PM - Aditya T 10: Corsair has announced that their Vengeance LPX DDR4 memory kits are soon to be available in their highest ever speed, and a record for commercially available RAM, 4,866MHz. This RAM will be available in 2x 8GB kits
9/18/20, 8:42 PM - Jeetu....: 2. 8 GB
3.64 GB 
4.$54.9
9/18/20, 8:42 PM - Jeetu....: the lowest price for an 8-GB 240-pin ECC DDR3 DIMM
9/18/20, 8:43 PM - Jeetu....: <Media omitted>
9/18/20, 8:46 PM - Jeetu....: <Media omitted>
9/18/20, 8:49 PM - Jeetu....: <Media omitted>
9/18/20, 8:51 PM - Jeetu....: <Media omitted>
9/18/20, 8:51 PM - Jeetu....: <Media omitted>
9/18/20, 9:13 PM - Aditya T 10: This message was deleted
9/18/20, 9:14 PM - Aditya T 10: <Media omitted>
9/18/20, 9:17 PM - Aditya T 10: /* C++ PROGRAM TO IMPLEMENT STACK USING ARRAY*/
#include<bits/stdc++.h>
using namespace std;
#define n 10    // DECLEARING SIZE OF STACK;
string k[n];
int top=-1;
// FUNCTION FOR PUSING ELEMNT IN STACK
// ENETR THE ELEMENT YOU WANT TO PUSH IN SATCK
void push(){
	if(top==n-1){
		cout<<"overflow";
} 
	else{
		string t;
		cout<<"ENTER THE CHAR YOU WANT TO PUSH IN TO THE STACK"<<endl;
		cin>>t;
		top++;
		k[top]=t;
	}
	
}
// FUNCTION TO POP TOP MOST ELEMENT OF STACK
void pop(){
	if(top==-1){
		cout<<"underflow"<<endl;
	}
	else{
		string item;
		item=k[top];
		top--;
		cout<<"poped item is "<<item<<endl;
	}
}
// FUNCTION TO COUT THE TOP  VARIABLE OF THE STACK
void peek(){
	if(top==-1){
		cout<<"empty satck"<<endl;
	}else
	{
		cout<<"peek item is "<<k[top]<<endl;
	}
}
void display(){
	if(top==-1)
	{
		cout<<"stack is empty"<<endl;        //UNDERFLOW CONDITION
	}
	else{
		for(int i=top;i>=0;i--){
			cout<<k[i]<<" ";
		}
	}
}
int main(){
	
	push();
	push();
	push();
	push();
	pop();
	pop();
	pop();
	pop();
	
}
9/18/20, 9:17 PM - Aditya T 10: ISKAI BAAD  YEAH DALNA
9/18/20, 9:20 PM - Aditya T 10: AS PER THE FIRST QUESTION WE PUSHED A,B,C,D IN TH STACK IN THIS ORDER A B C D  AND OUTPUT OF THE PROGRAM WHEN EVERY ELEMENT IS POPED IS D  C B A THIS IS BEACUE STACK FOLLOW LIFO THAT IS LAST IN FIRST OUT i.e  THE NUMBER YOU ENTER IN LAST IS THE NUMBER WHICH COMES OUT FIRST OR THE FIRST ELEMENT PUSHED IN STACK IS POPED IN THE LAST   OUTPUT WINDOW IS ALSO SHOWN
9/18/20, 9:21 PM - Aditya T 10: Expecting around 4900+ qs by 2 AM tonight.
Make sure you are available between 11 PM to 9 AM to give maximum answers.
9/18/20, 9:22 PM - Jeetu....: Submit krdu?
9/18/20, 9:23 PM - Aditya T 10: nii
9/18/20, 9:23 PM - Aditya T 10: purra n ii hai
9/18/20, 9:23 PM - Aditya T 10: call kar
9/18/20, 9:24 PM - Jeetu....: Question 2 What do the initially empty stacks stack 1 and stack2 "look like" after the

following sequence of operations?

stack1.push(1)

stack1.push(2)

stack2.push(3)

stack2.push(4)

stack 1.pop

stack Top = stack.peek

stack.push(stack Top)

stack1.push(5)

stack2.pop

stack2.push(6)
9/18/20, 9:34 PM - Aditya T 10: #include<bits/stdc++.h>
using namespace std;
int main(){
	stack<int>stack1;
	stack<int>stack2;
	// we perform following operation in the satck provided in the question
	/*
	following sequence of operations?
	stack1.push(1)
	stack1.push(2)
	stack2.push(3)
	stack2.push(4)
	stack1.pop
	stack Top = stack.peek
	stack1.push(stack Top)
	stack1.push(5)
	stack2.pop
	stack2.push(6)
*/
//performing following operation one by one
	 stack1.push(1);
	 stack1.push(2);
	 stack2.push(3);
	 stack2.push(4);
	 stack1.pop();
	 int stack_top=stack2.top();
	 stack1.push(stack_top);
	 stack1.push(5);
	 stack2.pop();
	 stack2.push(6);
	 //now printing both the stack
	 cout<<"STACK1 OUTPUT"<<endl;
	 while(!stack1.empty()){
	 	cout<<stack1.top()<<" ";
	 	stack1.pop();
	 }
	 cout<<endl;
	 cout<<"STACK2 OUTPUT"<<endl;
	  while(!stack2.empty()){
	 	cout<<stack2.top()<<" ";
	 	stack2.pop();
	 }
}
9/18/20, 9:36 PM - Aditya T 10: <Media omitted>
9/18/20, 9:36 PM - Aditya T 10: AFTER PERFORMING THE GIVEN OPERATION IN THE QUESTION TO THE TWO STACK THE OUTPUT SCREEN IS SHARED
9/19/20, 3:56 AM - Jeetu....: ?
9/19/20, 7:27 AM - Aditya T 10: Sale
9/19/20, 7:27 AM - Aditya T 10: Kab sai kar raha
9/19/20, 7:40 AM - Aditya T 10: Kitte kar liye
9/19/20, 8:02 AM - Aditya T 10: Arriving today: Redmi 9 (Carbon Black, 4GB RAM, 64GB Storage) will be delivered by AmzAgent(+917314823444 PIN 6095). Track: https://amzn.in/d/9A28HZi
9/19/20, 8:27 AM - Jeetu....: Ha dekha
9/19/20, 9:40 AM - Jeetu....: Che
9/19/20, 9:40 AM - Jeetu....: Chala raha
9/19/20, 9:40 AM - Jeetu....: Chegg?
9/19/20, 9:41 AM - Aditya T 10: Nii
9/19/20, 9:41 AM - Aditya T 10: Karlei
9/19/20, 9:41 AM - Jeetu....: ++

Write a program that:

Schedules new deliveries

a. enter and save

1. sender info

2. type of shipping (V or S)

3. weight of package (packages over 1.2 kg cannot be carried by O)

b. record date of delivery as a string

c. create and save unique ID numbers by delivery type.

Goat id = 7 digit number

V id = 16 digit number with '-' in the middle

O id = 3 digit number with preceding o

Remove delivery

load delivery from file

save delivery to file

print all scheduled deliveries

print deliveries by type

How would I enter and save the information? I am using 5 classes for this program and the base class holds the name of the sender and scheduled delivery. I would also need to access those through the derived classes. Should I store the information using fstream? and if so how
9/19/20, 9:41 AM - Jeetu....: Banega?
9/19/20, 9:41 AM - Jeetu....: Easy hai
9/19/20, 9:42 AM - Aditya T 10: Bhoot
9/19/20, 9:42 AM - Aditya T 10: Bada hai
9/19/20, 9:42 AM - Jeetu....: Lamba jyga
9/19/20, 9:42 AM - Aditya T 10: Ban jayega
9/19/20, 9:42 AM - Jeetu....: Bahut
9/19/20, 9:42 AM - Aditya T 10: Time lahega
9/19/20, 9:42 AM - Aditya T 10: Bhoot
9/19/20, 9:42 AM - Aditya T 10: 5 function
9/19/20, 9:42 AM - Jeetu....: Skip kr de raha mai
9/19/20, 9:42 AM - Aditya T 10: Phir loda lesson
9/19/20, 9:42 AM - Aditya T 10: Haan
9/19/20, 9:53 AM - Jeetu....: <Media omitted>
9/19/20, 9:53 AM - Jeetu....: C++ pointer use karna hai
9/19/20, 10:38 AM - Aditya T 10: #include<bits/stdc++.h>
using namespace std;
struct node{
	int data;
	node*next;
	node(int data){
		this->data=data;
		next=NULL;
		}
};
node*head=NULL,*temp=NULL;
void add(int x){
	node* newnode=new node(x);
	if(head==NULL){
		head=temp=newnode;
	}
	else{
		temp->next=newnode;
		temp=newnode;
	}
}
void fora(){
	node* newnode1=new node(1);
	node* newnode2=new node(1);
	node* newnode3=new node(1);
	if(head==NULL){
		head=temp=newnode1;
	}
	else{
		temp->next=newnode1;
	}
	newnode1->next=newnode2;
	newnode2->next=newnode3;
	temp=newnode3;
}
void display(){
	temp=head;
	while(temp!=NULL){
		cout<<temp->data<<" ";
		temp=temp->next;
	}
}
int main(){
	int n;
	cin>>n;
	int x[n];
	for(int i=0;i<n;i++){
		cin>>x[i];
		if(x[i]==0){
		    fora();
		}
		else if(x[i]!=5){
		
		add(x[i]);
	}
	}
	display();
}
9/19/20, 10:38 AM - Aditya T 10: ismai comment add karan hai
9/19/20, 10:39 AM - Jeetu....: Ha to krde
9/19/20, 10:45 AM - Aditya T 10: /* C++ PROGRAM TO  MODIFIED THE GIVEN ARRAY USING POINTER */
#include<bits/stdc++.h>
using namespace std;
// DEFINING STRUCT FOR POINTER TYPE
struct node{
	int data;
	node*next;
	node(int data){
		this->data=data;
		next=NULL;
		}
};
node*head=NULL,*temp=NULL;
// FUNCTION FOR ADDING ARRAY IN THE PINTER OR LINKED LIST
void add(int x){
	node* newnode=new node(x);
	if(head==NULL){
		head=temp=newnode;
	}
	else{
		temp->next=newnode;
		temp=newnode;
	}
}
// FUNCTION FOR REMOVING 0 TO THREE 1 1 1 
//FIRST WE SEE WHERE 0 COMES AND THEN WE ADD THREE 1 USING NEW NODE
void fora(){
	node* newnode1=new node(1);
	node* newnode2=new node(1);
	node* newnode3=new node(1);
	if(head==NULL){
		head=temp=newnode1;
	}
	else{
		temp->next=newnode1;
	}
	newnode1->next=newnode2;
	newnode2->next=newnode3;
	temp=newnode3;
} 
// FUNCTION FOR DISPLAYING THE MODIFIED ARRAY
void display(){
	temp=head;
	while(temp!=NULL){
		cout<<temp->data<<" ";
		temp=temp->next;
	}
}
int main(){
	int n;
	cout<<"ENETR THE SIZE OF X"<<endl;
	cin>>n;
	int x[n];
	cout<<"ENTER THE VALUE OF X"<<endl;
	for(int i=0;i<n;i++){
		cin>>x[i];                     //if 0 comes we run the fora function 
		if(x[i]==0){
		    fora();
		}
		else if(x[i]!=5){
		
		add(x[i]);
	}
	}
	cout<<"MODIFED X IS "<<endl;
	display();
}
9/19/20, 10:46 AM - Aditya T 10: <Media omitted>
9/19/20, 10:46 AM - Aditya T 10: dhek
9/19/20, 10:46 AM - Aditya T 10: sab kar diya
9/19/20, 10:46 AM - Jeetu....: Okk
9/19/20, 10:52 AM - Jeetu....: You deleted this message
9/19/20, 10:52 AM - Jeetu....: You deleted this message
9/19/20, 10:54 AM - Jeetu....: ?
9/19/20, 11:00 AM - Aditya T 10: kya
9/19/20, 11:01 AM - Jeetu....: Kuch nahi
9/19/20, 11:01 AM - Jeetu....: Exit kr diya
9/19/20, 11:01 AM - Jeetu....: Maine
9/19/20, 11:01 AM - Aditya T 10: kya question tha
9/19/20, 11:01 AM - Aditya T 10: ohk
9/19/20, 11:01 AM - Jeetu....: <Media omitted>
9/19/20, 11:01 AM - Aditya T 10: abbey easy toh tha
9/19/20, 11:01 AM - Jeetu....: Nahi
9/19/20, 11:01 AM - Aditya T 10: kyu
9/19/20, 11:01 AM - Jeetu....: Second part padh
9/19/20, 11:02 AM - Aditya T 10: cnf ho jata apn  sai
9/19/20, 11:02 AM - Aditya T 10: are usko nii karete
9/19/20, 11:02 AM - Aditya T 10: chegg ki policis hai
9/19/20, 11:02 AM - Jeetu....: Cnf diya hua hai
9/19/20, 11:02 AM - Aditya T 10: ki jab taj purra karnaai ka na bole tab tak na karo
9/19/20, 11:02 AM - Aditya T 10: samha
9/19/20, 11:02 AM - Jeetu....: .
9/19/20, 11:04 AM - Aditya T 10: hnn
9/19/20, 11:05 AM - Jeetu....: Didi ne regression se koi model predicts kiya puch to ?
9/19/20, 11:06 AM - Aditya T 10: ruk
9/19/20, 11:06 AM - Jeetu....: Titanic wala
9/19/20, 11:08 AM - Aditya T 10: Nii kiya
9/19/20, 11:08 AM - Jeetu....: Okkk
9/19/20, 11:08 AM - Aditya T 10: Kon puch rha hai
9/19/20, 11:08 AM - Aditya T 10: Nhi bhai esa kuch nhi kiyabhai abhi tak
9/19/20, 11:09 AM - Jeetu....: Hao
9/19/20, 11:09 AM - Jeetu....: 😅
9/19/20, 11:11 AM - Aditya T 10: haan
9/19/20, 11:25 AM - Jeetu....: <Media omitted>
9/19/20, 11:26 AM - Jeetu....: Ye dekha tunne 🤣
9/19/20, 11:26 AM - Jeetu....: Mtlb padha tha?
9/19/20, 11:26 AM - Aditya T 10: Nii
9/19/20, 11:26 AM - Aditya T 10: Apna hai
9/19/20, 11:26 AM - Aditya T 10: Yeah
9/19/20, 11:26 AM - Jeetu....: Abe ye blog
9/19/20, 11:26 AM - Jeetu....: 🤦‍♂️😅
9/19/20, 11:27 AM - Aditya T 10: Nii
9/19/20, 11:27 AM - Aditya T 10: Mai darr gya bsdkai
9/19/20, 11:27 AM - Jeetu....: 🤦‍♂️🤣
9/19/20, 11:27 AM - Aditya T 10: Kya keh raha hai
9/19/20, 11:27 AM - Aditya T 10: Yeah
9/19/20, 11:28 AM - Jeetu....: Are kuch naji ignore
9/19/20, 11:28 AM - Jeetu....: 😅
9/19/20, 11:28 AM - Aditya T 10: Mtlbbuse kar sakte hai kya
9/19/20, 11:28 AM - Aditya T 10: Ki nii
9/19/20, 11:28 AM - Aditya T 10: Do phone mai
9/19/20, 11:28 AM - Jeetu....: Multiple devices login pe account suspend kr sakte hai ye hai bs
9/19/20, 11:28 AM - Aditya T 10: Ohh
9/19/20, 11:28 AM - Aditya T 10: Mtlb
9/19/20, 11:29 AM - Aditya T 10: Ohk
9/19/20, 11:29 AM - Jeetu....: Kuch hoga email likh denge WPS aa jyga aise me
9/19/20, 11:29 AM - Jeetu....: Ha to hum kaha bar bar login kr rahe hai
9/19/20, 11:29 AM - Jeetu....: 🤣
9/19/20, 11:29 AM - Aditya T 10: Are
9/19/20, 11:29 AM - Aditya T 10: Mai karta hu
9/19/20, 11:30 AM - Aditya T 10: Mtlb ek baar login karkai
9/19/20, 11:30 AM - Aditya T 10: Choor du
9/19/20, 11:30 AM - Jeetu....: Haa
9/19/20, 11:30 AM - Aditya T 10: Logout nii kiya karu
9/19/20, 11:30 AM - Jeetu....: Logout mt kiya kr
9/19/20, 11:30 AM - Aditya T 10: Abhi haal hei kiya
9/19/20, 11:30 AM - Aditya T 10: 🤣🤣😂😂
9/19/20, 11:30 AM - Jeetu....: 😅
9/19/20, 11:30 AM - Aditya T 10: Total kitte ho gye
9/19/20, 11:30 AM - Aditya T 10: Apne
9/19/20, 11:30 AM - Jeetu....: 13
9/19/20, 11:30 AM - Aditya T 10: Sahi hai
9/19/20, 11:30 AM - Aditya T 10: 😁
9/19/20, 11:32 AM - Jeetu....: <Media omitted>
9/19/20, 11:32 AM - Aditya T 10: Kiska
9/19/20, 11:33 AM - Aditya T 10: Uthaya
9/19/20, 11:35 AM - Jeetu....: Quora
9/19/20, 11:35 AM - Jeetu....: Pe
9/19/20, 11:37 AM - Jeetu....: Subject Type: math/bio/chemistry experts get 75 to 97 Rs per answer. While IT and engineering get 168–200.
9/19/20, 11:40 AM - Aditya T 10: ohho
9/19/20, 1:26 PM - Jeetu....: content://org.telegram.messenger.provider/media/Telegram/Telegram%20Documents/5_6282886960423895524.html
9/19/20, 1:27 PM - Jeetu....: Isko open kr
9/19/20, 1:27 PM - Jeetu....: Chorme me
9/19/20, 1:27 PM - Aditya T 10: Ohk
9/19/20, 1:27 PM - Aditya T 10: <Media omitted>
9/19/20, 1:28 PM - Jeetu....: <Media omitted>
9/19/20, 1:28 PM - Jeetu....: Question hai
9/19/20, 1:28 PM - Jeetu....: <Media omitted>
9/19/20, 1:28 PM - Jeetu....: <Media omitted>
9/19/20, 1:28 PM - Jeetu....: <Media omitted>
9/19/20, 1:29 PM - Aditya T 10: Likhan akyabhai
9/19/20, 1:29 PM - Aditya T 10: I mean likhna kya hai
9/19/20, 1:31 PM - Jeetu....: .
9/19/20, 1:36 PM - Jeetu....: Guys get free chegg answers by pasting the url in the chat box in this telegram account @cheggvipbot
Or http://t.me/CHEGGVIPBOT

Use this reference code to get free answers on chegg questions 

/refer 620343483

How to join 

Open telegram app on mobile or pc

Search for @cheggvipbot
Or http://t.me/CHEGGVIPBOT
And start it....

Then past the below sentence exactly
.
/refer 620343483
.

Then go to chegg.com and search your question 

After you find your right question on chegg copy the address url and paste in chat bot 

Within 5 seconds you will get your answer in Html format 


Enjoy free chegg answers
9/19/20, 1:37 PM - Aditya T 10: ohk
9/19/20, 1:45 PM - Aditya T 10: Are
9/19/20, 1:45 PM - Aditya T 10: Amazon
9/19/20, 1:45 PM - Aditya T 10: Mai baat mar
9/19/20, 1:45 PM - Aditya T 10: Earphone kai liye
9/19/20, 1:47 PM - Jeetu....: Kl sam ko
9/19/20, 1:47 PM - Jeetu....: Usne 20 ko bola hai
9/19/20, 1:47 PM - Aditya T 10: Kya
9/19/20, 1:47 PM - Jeetu....: Are agent ne bola 20 tk rukiye
9/19/20, 1:48 PM - Aditya T 10: Ohh
9/19/20, 1:48 PM - Jeetu....: Maine bat ki thi Parso
9/19/20, 1:49 PM - Aditya T 10: Ohj
9/19/20, 11:25 PM - Aditya T 10: <Media omitted>
9/19/20, 11:25 PM - Aditya T 10: <Media omitted>
9/19/20, 11:25 PM - Aditya T 10: Dhek
9/19/20, 11:26 PM - Jeetu....: Maine skip krdi
9/19/20, 11:26 PM - Jeetu....: 😶
9/19/20, 11:27 PM - Jeetu....: Just avi
9/19/20, 11:27 PM - Aditya T 10: Gandu
9/19/20, 11:27 PM - Aditya T 10: Kab
9/19/20, 11:27 PM - Aditya T 10: 🙄
9/19/20, 11:27 PM - Aditya T 10: Bsdkai
9/19/20, 11:27 PM - Jeetu....: Exit kr ke aa raha hu mai
9/19/20, 11:27 PM - Jeetu....: 😅
9/19/20, 11:28 PM - Aditya T 10: Main
9/19/20, 11:28 PM - Aditya T 10: Maine kar diya
9/19/20, 11:28 PM - Aditya T 10: Tu dhek
9/19/20, 11:28 PM - Aditya T 10: Questions
9/19/20, 11:28 PM - Jeetu....: Maine v
9/19/20, 11:28 PM - Jeetu....: Subah dekhta hu
9/19/20, 11:29 PM - Aditya T 10: Haao
9/19/20, 11:29 PM - Aditya T 10: Soja
9/19/20, 11:29 PM - Aditya T 10: Nao dhek raha ek hadd
9/19/20, 11:29 PM - Jeetu....: ?
9/19/20, 11:29 PM - Jeetu....: Dekhi?
9/19/20, 11:30 PM - Jeetu....: Dekhu?
9/19/20, 11:30 PM - Jeetu....: Jaga hai?
9/19/20, 11:30 PM - Aditya T 10: Are
9/19/20, 11:30 PM - Aditya T 10: Mai dhek raha
9/19/20, 11:30 PM - Jeetu....: Hai
9/19/20, 11:30 PM - Jeetu....: Hai
9/19/20, 11:30 PM - Jeetu....: Hao
9/19/20, 11:30 PM - Aditya T 10: 🙄🙄
9/19/20, 11:31 PM - Aditya T 10: <Media omitted>
9/19/20, 11:31 PM - Aditya T 10: **
9/19/20, 11:35 PM - Jeetu....: Skip kr
9/19/20, 11:35 PM - Jeetu....: Ppt bana padega😑😶
9/19/20, 11:35 PM - Aditya T 10: Band kar diya
9/19/20, 11:35 PM - Aditya T 10: 🤣
9/19/20, 11:35 PM - Jeetu....: 😂
9/19/20, 11:35 PM - Aditya T 10: Soraha
9/19/20, 11:35 PM - Aditya T 10: Tata
9/19/20, 11:36 PM - Jeetu....: Sky
9/20/20, 2:28 AM - Aditya T 10: Oye
